feature_idx,pca_x,pca_y,sparsity,activation_mean,activation_std,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
238,2.4823737,2.9802575,0.19,0.16455509,0.14587131,1.0,1.0,0.01680083686332612,cell_type,categorical
239,7.784282,1.1620816,0.05,0.26105395,0.150105,1.0,1.0,5.346041186788944e-05,cell_type,categorical
240,1.2014425,-1.886127,0.23,0.1426493,0.116651125,1.0,1.0,0.002725615621309054,cell_type,categorical
241,7.984161,11.581684,0.09,0.2675495,0.22706188,0.5,3.0,3.5646094166195347e-07,cell_type,categorical
242,0.006220594,3.0694208,0.46,0.11792272,0.15636611,0.5,3.0,3.15508546405319e-06,cell_type,categorical
243,-0.25673681,4.4706607,0.22,0.12541631,0.10955837,1.0,2.0,4.142682170210637e-07,cell_type,categorical
244,-0.554569,1.8452498,0.15,0.11878815,0.1122392,1.0,1.0,0.01090135435143665,cell_type,categorical
245,12.541246,-2.8842533,0.06,0.31613693,0.17483497,1.0,1.0,5.954017664266806e-07,cell_type,categorical
246,12.359045,6.7774453,0.04,0.34465754,0.19510683,1.0,2.0,8.250430908586165e-07,cell_type,categorical
247,-0.49557245,0.591635,0.19,0.119395755,0.10399046,1.0,1.0,0.0003689743199297664,cell_type,categorical
248,-4.063909,-0.9194493,0.58,0.056396063,0.09769739,1.0,2.0,2.3085947673534498e-05,Inflammation_Response,continuous
249,27.088955,-5.8678784,0.0,0.58091146,0.25879347,1.0,2.0,8.571503385621609e-14,Inflammation_Response,continuous
250,1.3052809,-2.2119005,0.38,0.1516834,0.18709424,0.5,3.0,8.3429147733311e-09,cell_type,categorical
251,27.501545,-5.2135677,0.14,0.55552435,0.28454763,0.5,3.0,6.845178949410705e-10,cell_type,categorical
252,-2.43599,1.0289347,0.27,0.08687312,0.08710782,0.0,,,None,
253,2.2820566,-0.92081004,0.25,0.16512375,0.17121695,1.0,1.0,5.0648764343875885e-05,cell_type,categorical
254,-5.725793,-1.2146811,0.68,0.025224544,0.049766257,1.0,2.0,0.0007771075848471725,cell_type,categorical
255,-1.4654324,-2.2288513,0.42,0.09751706,0.12035783,0.5,3.0,0.00034805002715969125,cell_type,categorical
256,-1.1431639,-1.7235837,0.34,0.10679371,0.122243814,1.0,2.0,0.00037765097513301816,cell_type,categorical
257,7.129568,-6.0395327,0.13,0.23251754,0.15349434,1.0,2.0,7.387043991226476e-09,cell_type,categorical
258,-3.8865008,1.3968757,0.54,0.06465132,0.098558165,0.5,3.0,3.347625610954131e-06,cell_type,categorical
259,1.8102565,0.16316034,0.15,0.15438831,0.12311408,1.0,2.0,0.021882905547798478,cell_type,categorical
260,-0.23429924,-2.2653384,0.61,0.12679446,0.19173098,0.14285714285714285,8.0,3.825949170872108e-08,cell_type,categorical
261,-2.0478117,-2.6550255,0.56,0.08465105,0.12940392,0.3333333333333333,4.0,4.459928782465511e-07,cell_type,categorical
262,-4.191837,0.37704402,0.49,0.054267064,0.08481445,1.0,1.0,0.038081062503832516,cell_type,categorical
263,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
264,7.998018,-5.7123923,0.13,0.25607362,0.17712532,1.0,2.0,2.431916444656585e-09,pct_ribo,continuous
265,-1.3872021,-2.7861392,0.34,0.10593646,0.116001464,0.5,3.0,6.020119019592516e-07,cell_type,categorical
266,-0.92309636,-0.46137318,0.25,0.10309788,0.101922825,1.0,2.0,0.0003158608352658275,cell_type,categorical
267,-1.5508704,-2.8607469,0.43,0.0898215,0.12289825,1.0,2.0,7.529584117167987e-06,cell_type,categorical
268,8.968915,1.5575606,0.09,0.2696595,0.14972326,1.0,2.0,5.177610681005405e-06,cell_type,categorical
269,3.9292338,-4.94576,0.21,0.1818812,0.1415493,1.0,2.0,3.644903756451307e-05,cell_type,categorical
270,-0.4613706,1.7822275,0.29,0.12863593,0.1436807,1.0,1.0,2.8090244338241545e-08,cell_type,categorical
271,-6.208585,1.299983,0.85,0.018924884,0.049948882,0.125,8.0,9.475360897384987e-06,n_genes,continuous
272,-6.3199058,0.76622045,0.78,0.017151318,0.042003084,0.14285714285714285,7.0,0.0016394856683208218,n_genes,continuous
273,1.5660621,-0.8838842,0.36,0.14094572,0.15213747,0.5,3.0,2.567196285882147e-11,cell_type,categorical
274,-3.2778077,0.008276078,0.44,0.0732378,0.100291416,1.0,1.0,0.00011599436193125552,cell_type,categorical
275,-0.62388724,2.5183067,0.37,0.11246255,0.1167287,1.0,2.0,6.520378499471554e-07,Inflammation_Response,continuous
276,-5.99106,0.81160545,0.79,0.030502865,0.082041875,0.16666666666666666,7.0,1.63187058466653e-07,DNA_Repair,continuous
277,-4.4782057,2.0945873,0.58,0.05109157,0.07670226,1.0,2.0,2.679417661888441e-10,Inflammation_Response,continuous
278,-2.122985,-2.4129255,0.35,0.09102638,0.10162651,1.0,2.0,0.00011450070005688521,cell_type,categorical
279,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
280,-4.291083,-0.9434691,0.53,0.05583979,0.08819104,0.25,5.0,5.9198832332452775e-05,Oxidative_Phosphorylation,continuous
281,9.08133,1.9646839,0.25,0.2562229,0.20667905,0.5,3.0,3.447868238160007e-10,cell_type,categorical
282,-2.7088566,4.814122,0.52,0.08250615,0.11899281,1.0,1.0,0.005506213073060012,Inflammation_Response,continuous
283,-6.5309887,-0.7739882,0.85,0.01278085,0.045079738,0.1111111111111111,10.0,9.174517080278907e-18,Apoptosis,continuous
284,-6.9383917,-0.5905492,0.91,0.0062775463,0.022393221,0.16666666666666666,7.0,8.150790411157172e-09,G2M_score,continuous
285,-3.73323,0.6842067,0.32,0.06485271,0.06906599,1.0,1.0,0.0026586451291253084,cell_type,categorical
286,-5.341457,-0.6181491,0.65,0.033039376,0.0560405,0.2,6.0,2.223156313522975e-07,cell_type,categorical
287,-6.27865,-0.2946842,0.72,0.017370611,0.037910406,1.0,2.0,8.368115187973862e-05,Inflammation_Response,continuous
288,0.03799053,0.5297815,0.2,0.121862985,0.109000176,1.0,2.0,0.0006059830233577091,Inflammation_Response,continuous
289,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
290,2.2141445,-2.934364,0.31,0.14562903,0.15477233,1.0,1.0,4.4349106933277845e-08,cell_type,categorical
291,6.0681024,-4.364201,0.11,0.20899649,0.16636355,1.0,1.0,0.00012998577666332287,cell_type,categorical
292,18.799324,0.43468732,0.04,0.4476725,0.20297657,1.0,2.0,3.657695447541639e-10,Inflammation_Response,continuous
293,-1.1818695,-3.7922688,0.45,0.094184525,0.123678714,0.0,,,None,
294,9.156792,1.7268822,0.04,0.27651042,0.13336907,1.0,1.0,0.0002573712961880053,cell_type,categorical
295,-6.6066947,0.45640832,0.86,0.01213726,0.0378908,0.1111111111111111,9.0,9.062939803924502e-10,n_genes,continuous
296,-3.3160677,-0.94989,0.46,0.0740204,0.099536076,0.5,2.0,0.007511154247856285,G2M_score,continuous
297,-2.36557,1.68115,0.38,0.08996758,0.1004533,1.0,2.0,0.0035467891411277664,cell_type,categorical
298,3.3559806,4.787382,0.31,0.1873575,0.16712362,1.0,2.0,5.251734731193998e-10,cell_type,categorical
299,-2.950051,2.9114678,0.55,0.075626194,0.111581594,1.0,2.0,2.2082889468127507e-11,Inflammation_Response,continuous
300,3.2182782,-2.2623441,0.14,0.17974238,0.13791427,0.5,3.0,0.00023740650082902865,cell_type,categorical
301,7.222944,-5.4271216,0.28,0.24466942,0.22957814,0.5,3.0,1.0608317224249557e-06,Inflammation_Response,continuous
302,-5.299773,-0.34249437,0.74,0.041096143,0.09555253,0.3333333333333333,4.0,0.00010061774150768712,pct_mito,continuous
303,-3.8087745,2.5723062,0.53,0.058398362,0.084978916,0.3333333333333333,4.0,6.432856049231637e-07,Inflammation_Response,continuous
304,3.6948068,-2.132168,0.23,0.1826789,0.19627108,1.0,1.0,1.778149087442068e-08,cell_type,categorical
305,-0.024913788,-1.548138,0.24,0.12615854,0.11976882,1.0,2.0,0.0012536159302949555,cell_type,categorical
306,-1.8970392,3.0301156,0.36,0.092925824,0.10065867,0.5,3.0,5.0941103465802785e-05,cell_type,categorical
307,-7.0589986,-0.5239124,0.98,0.0035198373,0.024652584,0.14285714285714285,8.0,1.5234059330018e-07,pct_mito,continuous
308,2.9469657,2.9367585,0.2,0.16967775,0.14373644,1.0,2.0,3.086573081550112e-12,Inflammation_Response,continuous
309,9.101742,2.4650705,0.01,0.28619468,0.1485877,1.0,2.0,0.00021679658641331383,cell_type,categorical
310,4.945027,-2.2723377,0.13,0.19704767,0.1364469,0.5,3.0,5.154907947984846e-10,cell_type,categorical
311,-2.1828296,2.279405,0.54,0.08523804,0.14062709,0.2,6.0,5.164090262512055e-08,cell_type,categorical
312,0.9891219,-1.3974746,0.22,0.13865902,0.15220337,0.3333333333333333,4.0,4.762758081547644e-08,cell_type,categorical
313,-3.1953857,-2.1044393,0.47,0.066478655,0.09067337,1.0,2.0,7.409508609146104e-06,cell_type,categorical
314,-7.1164317,-0.32575116,0.95,0.0033653846,0.016900213,0.125,9.0,4.454154203042072e-17,n_counts,continuous
315,0.2880048,-5.4299726,0.4,0.116887376,0.13496637,0.5,3.0,3.844698823841017e-08,cell_type,categorical
316,1.4936858,0.8655415,0.17,0.15001346,0.10828643,1.0,2.0,8.270749506355659e-05,cell_type,categorical
317,5.3867817,-5.4260025,0.13,0.21180877,0.19592659,1.0,1.0,1.1318693648929793e-09,cell_type,categorical
318,2.1257904,-2.60062,0.24,0.16258122,0.1418003,1.0,2.0,3.1822784648037865e-09,cell_type,categorical
319,-2.9283876,1.9214466,0.48,0.0782177,0.10733606,1.0,1.0,0.00413823261902537,cell_type,categorical
320,1.722456,6.0067973,0.32,0.151739,0.16409078,1.0,2.0,1.6226511686559248e-09,pct_ribo,continuous
321,-3.771823,1.2224153,0.4,0.059527766,0.069792345,0.5,3.0,2.0405768029488377e-06,Inflammation_Response,continuous
322,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
323,-1.9770651,-1.0097951,0.34,0.090881586,0.10766556,0.0,,,None,
324,-4.7260556,0.017036714,0.54,0.041081782,0.06321757,1.0,2.0,0.00021797239816897355,cell_type,categorical
325,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
326,-4.2705398,2.0887945,0.6,0.06197023,0.11740138,0.25,5.0,4.389944606624546e-05,Oxidative_Phosphorylation,continuous
327,0.3220181,0.031109037,0.27,0.13294443,0.1303143,1.0,2.0,0.0005400166387645826,cell_type,categorical
328,-1.068915,-4.2126145,0.39,0.104642585,0.14664395,0.5,3.0,1.6885898595077177e-08,cell_type,categorical
329,-2.5402722,-2.0331752,0.5,0.08470128,0.11626325,0.2,6.0,1.6337723993208528e-08,cell_type,categorical
330,-3.0792625,0.64080137,0.5,0.068379834,0.097336225,0.5,3.0,0.00012314316335173335,cell_type,categorical
331,0.34312817,1.3179195,0.26,0.13808092,0.14196528,1.0,1.0,0.048383848901256056,Inflammation_Response,continuous
332,1.0683334,2.3932178,0.14,0.15177149,0.12000693,0.5,3.0,6.309026548517522e-06,cell_type,categorical
333,-0.7177393,8.621082,0.59,0.12045904,0.19174604,0.5,3.0,6.0595388489870454e-06,cell_type,categorical
334,-5.2803097,-1.4190667,0.68,0.035910714,0.062891945,0.14285714285714285,8.0,2.4788983369716846e-09,cell_type,categorical
335,-5.5046425,0.2045025,0.67,0.03142931,0.06244808,0.14285714285714285,7.0,9.344846438462456e-05,n_counts,continuous
336,1.6616145,0.523222,0.2,0.15105638,0.1194307,1.0,2.0,0.000208697740622617,cell_type,categorical
337,6.0334096,7.1151953,0.16,0.21637602,0.17179862,0.25,5.0,5.499817930305614e-11,cell_type,categorical
338,-2.9722364,-2.1749237,0.55,0.069619596,0.09998107,0.25,5.0,8.890175402671572e-07,cell_type,categorical
339,0.53016216,3.7327733,0.22,0.13561352,0.12588365,1.0,2.0,0.01914608860640016,cell_type,categorical
340,0.7923646,6.0039062,0.49,0.17784972,0.2944766,1.0,2.0,3.427535630685646e-08,cell_type,categorical
341,1.9445233,3.9325705,0.17,0.15311019,0.12928462,0.5,3.0,3.534470247367211e-07,pct_ribo,continuous
342,-3.7250779,-1.9132917,0.54,0.067000836,0.098307125,0.5,3.0,4.1707058701277667e-07,cell_type,categorical
343,11.2638235,1.3613135,0.07,0.3117474,0.17999493,1.0,2.0,2.1386935425052242e-05,cell_type,categorical
344,1.9634233,-2.94029,0.24,0.15696478,0.17177263,1.0,1.0,0.00019438886338536113,cell_type,categorical
345,-2.1552474,-0.84969425,0.35,0.08447857,0.10901272,1.0,2.0,0.0029109061522114865,cell_type,categorical
346,1.0148103,2.825438,0.14,0.13636747,0.10399955,0.5,3.0,0.0008289175065057821,cell_type,categorical
347,-6.9445467,-0.37003565,0.96,0.0051346077,0.031433478,0.125,9.0,1.035781759442388e-14,n_counts,continuous
348,-4.180629,-1.6010321,0.49,0.05601302,0.0819734,1.0,2.0,0.007063091902439947,pct_ribo,continuous
349,-2.2122815,-2.5365574,0.45,0.08574221,0.11795695,0.5,3.0,1.7488857830781143e-06,cell_type,categorical
350,0.90213054,0.45554498,0.16,0.14956129,0.114594914,1.0,1.0,2.9159702908967357e-06,cell_type,categorical
351,6.4578238,-4.4983306,0.08,0.22207528,0.13690165,1.0,1.0,4.089057079192102e-05,cell_type,categorical
352,0.30795965,-1.6380148,0.3,0.120347716,0.11628481,1.0,1.0,0.004565125182348863,cell_type,categorical
353,-6.721554,-0.60332197,0.92,0.011593801,0.066289224,0.1111111111111111,10.0,1.1213903612010357e-26,n_genes,continuous
354,1.1536784,-3.2843506,0.2,0.13891345,0.11646894,1.0,2.0,1.6174571866744183e-05,cell_type,categorical
355,2.969737,-3.0479965,0.14,0.17322475,0.12532283,1.0,2.0,6.393675951369968e-06,cell_type,categorical
356,4.1001577,7.818067,0.22,0.19460267,0.17308742,0.5,3.0,3.5749247024251617e-06,pct_ribo,continuous
357,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
358,-3.478294,1.7387674,0.39,0.06762551,0.08347284,1.0,1.0,0.009658189806831816,Inflammation_Response,continuous
359,9.132853,3.080983,0.12,0.27476826,0.20947985,1.0,2.0,1.8377259257320586e-12,Inflammation_Response,continuous
360,8.312904,-6.5954146,0.09,0.26194978,0.20595507,0.5,3.0,5.96585763630458e-09,pct_ribo,continuous
361,-4.554778,-0.87141865,0.62,0.04890254,0.0891126,0.3333333333333333,4.0,0.004211524273968353,cell_type,categorical
362,2.4038832,2.285511,0.1,0.16302416,0.112912714,1.0,2.0,4.807770751613628e-05,cell_type,categorical
363,-2.91597,-3.3704903,0.58,0.07161414,0.10945665,1.0,2.0,6.587645776881495e-06,cell_type,categorical
364,-6.0382967,-0.007101012,0.74,0.025111869,0.05352364,0.3333333333333333,5.0,0.0008318369386053146,S_score,continuous
365,1.9916915,-4.8643937,0.28,0.15314655,0.15510409,0.5,3.0,1.317854954578215e-06,cell_type,categorical
366,-1.4502047,4.1285987,0.49,0.11168421,0.14603056,0.5,3.0,0.0010890956887397308,pct_ribo,continuous
367,5.4820833,2.7322628,0.27,0.2082756,0.17928167,0.25,5.0,7.044401124561373e-10,cell_type,categorical
368,-4.8030696,1.1401552,0.71,0.058183614,0.124912076,0.2,6.0,1.6502212715086924e-07,Oxidative_Phosphorylation,continuous
369,3.4721267,4.6392827,0.29,0.18305267,0.17118822,1.0,2.0,2.2127172090574502e-08,cell_type,categorical
370,3.3438678,6.124918,0.33,0.18338816,0.1781934,1.0,2.0,2.521941350377093e-07,pct_ribo,continuous
371,-4.1832566,-0.56604636,0.57,0.057162404,0.08980426,0.16666666666666666,7.0,0.00034379438409967364,Oxidative_Phosphorylation,continuous
372,15.414807,6.98875,0.02,0.40373692,0.26054817,1.0,2.0,3.2437900840577117e-09,cell_type,categorical
373,-0.79669476,-0.3698599,0.22,0.11909185,0.15076938,0.5,3.0,0.00043722912989755243,cell_type,categorical
374,-1.347769,0.9544741,0.36,0.102966204,0.122220665,1.0,1.0,0.013644053268219132,Inflammation_Response,continuous
375,5.540972,-0.30533105,0.05,0.21861084,0.13596687,1.0,1.0,0.0011731005871138524,cell_type,categorical
376,-4.2124715,3.8228214,0.65,0.058477696,0.10229906,0.3333333333333333,4.0,0.0018100573866848782,cell_type,categorical
377,6.544609,-0.7048131,0.13,0.24544969,0.18022066,1.0,1.0,2.0778292696869345e-07,cell_type,categorical
378,-3.6308753,-2.7013457,0.49,0.05922338,0.090769365,1.0,1.0,0.005736364640323722,cell_type,categorical
379,10.7601,-5.4696016,0.02,0.28864047,0.19571298,1.0,1.0,0.0013516523990696903,cell_type,categorical
380,3.0929682,0.8671999,0.34,0.19826962,0.23467207,0.5,3.0,4.1880808177154463e-11,cell_type,categorical
381,-0.1502339,-0.8488837,0.26,0.12002358,0.12538664,0.5,3.0,0.0003521186423612093,cell_type,categorical
382,13.363114,-2.6139686,0.01,0.35166013,0.2051873,1.0,2.0,1.2548231812306379e-09,cell_type,categorical
383,0.5726388,0.9579353,0.33,0.12538318,0.12813888,1.0,2.0,1.358672106821817e-07,cell_type,categorical
384,0.9485025,0.80636275,0.13,0.13704115,0.09588541,1.0,2.0,7.094533617721282e-05,cell_type,categorical
385,6.69105,-2.8667235,0.11,0.23159227,0.17709012,1.0,1.0,9.452392106479969e-08,cell_type,categorical
386,-6.305218,-0.8183936,0.77,0.017813042,0.040779375,0.1111111111111111,10.0,1.4763156020174694e-06,cell_type,categorical
387,-5.421106,-0.15946753,0.67,0.02962223,0.054092858,1.0,1.0,0.0034538858925862556,cell_type,categorical
388,4.969377,-1.2345213,0.16,0.21084702,0.1784291,1.0,1.0,3.292781343369753e-06,cell_type,categorical
389,-4.006823,1.8444785,0.6,0.059496492,0.09838672,0.5,3.0,8.088876074449883e-08,Inflammation_Response,continuous
390,-3.3354394,-2.4550323,0.56,0.07114622,0.111533344,0.5,3.0,4.41603791558214e-08,cell_type,categorical
391,10.689858,-4.650777,0.23,0.2904974,0.2725636,1.0,2.0,4.317111780976508e-09,cell_type,categorical
392,-0.22335611,-0.8502137,0.38,0.12104231,0.13178119,1.0,2.0,1.0940915287937199e-05,cell_type,categorical
393,-2.5578487,2.7268102,0.55,0.08155002,0.13106923,1.0,1.0,0.034680303287939696,cell_type,categorical
394,-2.018106,0.2248549,0.33,0.09366547,0.11413241,1.0,2.0,0.02191061981308934,G2M_score,continuous
395,-3.5342503,-0.47345045,0.34,0.06607709,0.08657245,1.0,1.0,0.0313672252459787,pct_ribo,continuous
396,-4.1821446,-1.9490067,0.57,0.050482262,0.08199569,0.25,4.0,0.018071034785644948,Oxidative_Phosphorylation,continuous
397,2.8211253,7.8625455,0.45,0.16750231,0.21924292,0.5,3.0,3.100501083286646e-09,cell_type,categorical
398,-2.3694785,2.4889104,0.46,0.08548961,0.10904581,1.0,1.0,5.838239011204651e-06,cell_type,categorical
399,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
400,-4.4805903,-1.885068,0.62,0.046849724,0.07670573,0.2,6.0,1.29847667603684e-07,cell_type,categorical
401,0.9125185,-1.6286434,0.23,0.13557203,0.11805551,1.0,1.0,0.008518675403063012,cell_type,categorical
402,1.0000242,5.250558,0.29,0.15998459,0.1525484,1.0,1.0,4.458741884886592e-09,cell_type,categorical
403,1.7673317,4.0493217,0.21,0.15481761,0.13540445,1.0,2.0,8.567727020596258e-07,cell_type,categorical
404,-4.658137,-2.1632965,0.76,0.043701906,0.1008671,0.125,9.0,7.1253941227805574e-12,Hypoxia,continuous
405,-3.551619,1.1333013,0.42,0.064360425,0.08224391,0.0,,,None,
406,-5.27155,-1.214544,0.62,0.035931334,0.0665972,0.2,6.0,3.2557315052841256e-06,cell_type,categorical
407,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
408,0.39398566,-4.0404377,0.58,0.12360676,0.19404933,0.3333333333333333,4.0,2.2259278460958396e-09,cell_type,categorical
409,-0.60476005,1.4881904,0.24,0.114303805,0.109074146,1.0,2.0,0.0001463854721033992,cell_type,categorical
410,1.2556179,0.69766325,0.29,0.1400419,0.1393626,1.0,1.0,4.306603324193323e-06,cell_type,categorical
411,2.7823606,-3.245514,0.27,0.16559465,0.16939573,0.5,3.0,3.9899194636311665e-08,cell_type,categorical
412,-6.522399,-0.8496203,0.83,0.014801703,0.04856471,0.2,6.0,2.024751829022703e-06,G2M_score,continuous
413,-4.9983306,-0.68943787,0.78,0.04144157,0.08792435,0.125,9.0,6.666296920368304e-05,cell_type,categorical
414,5.025732,5.689086,0.16,0.22349003,0.17890225,1.0,2.0,3.428190886859997e-05,cell_type,categorical
415,3.9168234,-3.061171,0.2,0.18424048,0.15250432,1.0,1.0,0.0018960841295578832,cell_type,categorical
416,3.293911,-4.55248,0.34,0.16964506,0.19965209,1.0,1.0,1.9258844385150454e-07,cell_type,categorical
417,9.150641,2.9157515,0.19,0.2869468,0.24053702,1.0,2.0,0.0002476253827529891,pct_ribo,continuous
418,1.7038691,-5.6131954,0.38,0.14482333,0.1683099,1.0,2.0,2.5307954068931447e-07,cell_type,categorical
419,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
420,-0.9523776,1.8150772,0.39,0.10733246,0.117496364,0.5,3.0,2.593471084908662e-08,cell_type,categorical
421,-0.7002382,7.20107,0.56,0.112258874,0.16839944,0.3333333333333333,4.0,5.6273832553584084e-11,Inflammation_Response,continuous
422,11.733288,0.6811752,0.04,0.3272253,0.183646,1.0,2.0,6.411531630294991e-07,Inflammation_Response,continuous
423,-6.360831,-0.024541212,0.83,0.021725869,0.06978297,0.125,9.0,4.853539456590455e-12,DNA_Repair,continuous
424,-1.9935803,0.2680386,0.33,0.09106617,0.09099501,1.0,2.0,4.137848657119526e-05,cell_type,categorical
425,2.3283389,-2.0266356,0.17,0.15279543,0.117899254,1.0,2.0,0.000665063882049178,Inflammation_Response,continuous
426,-1.0084187,-2.0251613,0.31,0.10026255,0.1039262,1.0,1.0,0.0021413612834838423,cell_type,categorical
427,-4.3913164,0.10228345,0.54,0.04940024,0.068694115,0.3333333333333333,4.0,0.011909393823896074,cell_type,categorical
428,4.159168,-2.24913,0.24,0.19839138,0.16528836,1.0,2.0,1.499976211436557e-05,cell_type,categorical
429,-0.4077784,-2.0045571,0.29,0.12049062,0.13204294,1.0,1.0,0.0020844884549197336,cell_type,categorical
430,13.724159,-10.964606,0.15,0.33113158,0.2560356,0.5,3.0,4.200658540936385e-10,cell_type,categorical
431,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
432,-6.352798,-0.7349526,0.86,0.018719127,0.059829637,0.125,9.0,1.9979592269356097e-08,Oxidative_Phosphorylation,continuous
433,3.3404667,1.8995891,0.24,0.16916017,0.15759659,0.5,3.0,2.391224963413556e-06,cell_type,categorical
434,1.4502264,2.1995516,0.15,0.1544236,0.11716101,1.0,1.0,9.949206568446175e-06,cell_type,categorical
